time,alert_status,blocker_violations,bugs,class_complexity,classes,code_smells,comment_lines,comment_lines_density,commit.id,complexity,complexity_in_classes,complexity_in_functions,confirmed_issues,coverage,critical_violations,development_cost,directories,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,false_positive_issues,file_complexity,file_complexity_distribution,files,function_complexity,function_complexity_distribution,functions,info_violations,last_commit_date,line_coverage,lines,lines_to_cover,major_violations,minor_violations,ncloc,ncloc_language_distribution,open_issues,quality_gate_details,quality_profiles,reliability_rating,reliability_remediation_effort,reopened_issues,security_rating,security_remediation_effort,skipped_tests,sqale_debt_ratio,sqale_index,sqale_rating,statements,test_errors,test_execution_time,test_failures,test_success_density,tests,uncovered_lines,url,violations,vulnerabilities,wont_fix_issues
2012-03-05T07:50:46Z,0,1,13,5.4,97,123,476,12.1,ab538ec0c2751c5d1219316248e48c7a5c14372f,521,521,445,0,0,7,0,7,25,21,712,11,0,0,7.6,0,69,1.2,0,364,0,1.33063E+12,0,6471,1567,40,90,3464,0,138,0,0,3,92,0,5,40,,1,994,1,1293,,,,,,1567,https://github.com/spring-projects/spring-android-samples.git,138,2,0
2007-12-04T21:57:00Z,0,12,711,6.9,719,951,7680,19.5,cb49f8a16e98e38c84cccd1ce98d51c8e1d15cea,4940,4940,4519,0,0,216,0,154,111,54,3027,4.8,0,0,7.9,0,628,1.2,0,3810,102,1.1968E+12,0,62565,17889,908,445,31727,0,1683,0,0,5,6832,0,2,290,,0.8,7414,1,13364,,,,,,17889,https://github.com/spring-projects/spring-batch.git,1683,21,0
2010-05-17T14:31:01Z,0,0,305,5.9,227,375,1061,9.2,b120414344f5079653606c06997b38be3ed4561c,1332,1332,1273,0,0,101,0,49,20,14,507,2.8,0,0,6.7,0,198,1.3,0,971,5,1.27246E+12,0,17981,4991,362,220,10503,0,688,0,0,4,5068,0,2,105,,0.7,2345,1,3831,,,,,,4991,https://github.com/spring-projects/spring-batch-admin.git,688,8,0
2015-12-18T13:42:42Z,0,49,2942,5.3,3776,3902,14893,9.3,24bd8c725ed85b39b11386c192ea94e4989a68d2,19933,19933,19405,0,0,1059,0,661,430,240,8906,3.7,0,0,8.5,0,2344,1.3,0,14415,63,1.45044E+12,0,243911,67355,3886,1947,145255,0,7004,0,0,5,51581,0,5,2790,,0.7,31611,1,47822,,,,,,67355,https://github.com/spring-projects/spring-boot.git,7004,160,0
2012-11-12T13:28:59Z,0,0,47,4.1,258,357,1150,13,9a4266b1b5b68e119b5bbdd5e684eb741afc4cd2,1066,1066,1049,0,0,35,0,77,122,63,3766,25.4,0,0,4.6,0,234,1.2,0,878,30,1.35215E+12,0,14812,3059,197,153,7724,0,415,0,0,3,606,0,2,195,,1.7,3859,1,2268,,,,,,3059,https://github.com/spring-projects/spring-data-book.git,415,11,0
2015-06-30T11:25:38Z,0,8,150,6,550,834,3400,15,60b288d28caf77700700a2c93e2bb0f3cae27031,3280,3280,3092,0,0,142,0,74,76,39,1846,5,0,0,8,0,411,1.2,0,2499,57,1.43497E+12,0,36888,8353,326,569,19294,0,1102,0,0,4,1623,0,2,1230,,1.1,6097,1,6734,,,,,,8353,https://github.com/spring-projects/spring-data-cassandra.git,1102,118,0
2011-06-21T20:19:58Z,0,1,120,4.8,260,311,2496,25.3,c3406a7ebe4334006e36d273d486d19adc32b293,1235,1235,1210,0,0,65,0,33,0,0,0,0,0,0,7.3,0,169,1.3,0,962,5,1.30869E+12,0,17775,3228,192,169,7378,0,432,0,0,4,2116,0,2,15,,0.9,2075,1,2436,,,,,,3228,https://github.com/spring-projects/spring-data-commons.git,432,1,0
2015-06-30T11:13:17Z,0,2,39,5.2,161,153,1128,17.6,175a1f488e6f63a320a1fedf52f4087412235f46,831,831,800,0,0,30,0,24,2,1,29,0.3,0,0,7.9,0,105,1.4,0,583,0,1.43565E+12,0,10850,2393,50,116,5281,0,198,0,0,3,657,0,5,130,,0.5,860,1,2018,,,,,,2393,https://github.com/spring-projects/spring-data-couchbase.git,198,6,0
2011-09-07T10:29:43Z,0,0,82,14.2,146,565,3638,26.7,cc392cb55576186a788e8ba371263767c84a1a6c,2076,2076,2030,0,0,116,0,39,57,23,1642,8.7,0,0,15.7,0,132,1.8,0,1110,18,1.3154E+12,0,18918,5151,270,259,10005,0,663,0,0,4,994,0,2,290,,1.3,3779,1,4402,,,,,,5151,https://github.com/spring-projects/spring-data-document-examples.git,663,16,0
2015-06-30T11:21:05Z,0,1,58,7.7,228,399,1758,12.3,031a74e6aec0f92f23c6f85fa4f7e0c0e1ffc0e9,1766,1766,1737,0,0,159,0,43,91,18,1662,7.7,0,0,8.5,0,207,1.2,0,1507,3,1.43169E+12,0,21660,6730,119,186,12499,0,468,0,0,5,692,0,2,270,,1,3607,1,5579,,,,,,6730,https://github.com/spring-projects/spring-data-elasticsearch.git,468,11,0
2016-04-06T14:35:59Z,0,0,2,3.4,14,16,101,18.8,42f6311bdbbdda462c23b50ace16627e354482b6,48,48,48,0,0,1,0,4,0,0,0,0,0,0,3.7,0,13,1.3,0,36,0,1.45064E+12,0,1004,158,0,20,435,0,21,0,0,2,20,0,2,30,,0.4,52,1,142,,,,,,158,https://github.com/spring-projects/spring-data-envers.git,21,3,0
2015-11-15T14:14:04Z,0,10,472,8,778,1541,7110,13.6,568c1ee2ee07fa210dd8faa5f9aef84bba27f9a6,6186,6186,5802,0,0,410,0,59,170,55,2471,3.2,0,0,10.7,0,578,1.3,0,4425,85,1.44481E+12,0,78441,23604,865,682,45305,0,2052,0,0,5,7820,0,2,665,,0.8,11355,1,18902,,,,,,23604,https://github.com/spring-projects/spring-data-gemfire.git,2052,39,0
2011-04-18T22:48:37Z,0,0,23,6.9,74,164,146,4.4,a08ea47c1c280f643933d7ab48b09250cfdabe00,509,509,495,0,0,23,0,14,16,10,416,9.9,0,0,7.3,0,70,1.4,0,356,7,1.30218E+12,0,4183,1271,81,78,3137,0,189,0,0,4,256,0,2,20,,1.1,1032,1,1107,,,,,,1271,https://github.com/spring-projects/spring-data-graph-examples.git,189,2,0
2012-06-25T16:33:43Z,0,4,65,5.7,120,193,635,11.8,e896aebe81d7b1b0d5f7ef0c44719545e1213e8a,685,685,641,0,0,58,0,33,15,11,214,2.7,0,0,6.7,0,103,1.3,0,476,1,1.34064E+12,0,7956,2108,76,130,4732,0,269,0,0,3,628,0,5,170,,0.9,1249,1,1564,,,,,,2108,https://github.com/spring-projects/spring-data-jdbc-ext.git,269,11,0
2015-06-30T11:06:15Z,0,0,173,4.8,440,377,3174,17.4,2a5e229a6fc389061fe202ff4be5d585f170cdb3,2096,2096,2049,0,0,98,0,30,21,11,345,1.1,0,0,6.9,0,302,1.2,0,1725,4,1.43428E+12,0,31921,6239,259,191,15097,0,552,0,0,3,3147,0,2,20,,0.6,2533,1,5019,,,,,,6239,https://github.com/spring-projects/spring-data-jpa.git,552,2,0
2016-02-23T12:31:19Z,0,0,7,6.3,123,136,1199,21.1,b4fe48cb18faa97454554ef4f9e474a5dc06d2d0,777,777,760,0,0,35,0,21,10,5,316,3.3,0,0,11.3,0,69,1.2,0,647,2,1.44644E+12,0,9605,1912,25,81,4488,0,143,0,0,3,105,0,1,0,,0.6,873,1,1436,,,,,,1912,https://github.com/spring-projects/spring-data-keyvalue.git,143,0,0
2011-11-04T13:20:18Z,0,1,112,6.7,367,480,2423,14.1,613b183b7052c822f512e9836846694fcd17cd82,2450,2450,2314,0,0,112,0,34,17,12,347,1.3,0,0,9,0,273,1.3,0,1813,8,1.31948E+12,0,27739,7024,200,284,14749,0,605,0,0,5,1870,0,2,270,,0.7,2967,1,5781,,,,,,7024,https://github.com/spring-projects/spring-data-mongodb.git,605,13,0
2011-07-20T00:21:10Z,0,0,222,7,325,687,960,6.7,31803f4c4d670a5f2b793f92eadd0cf4fa7f81da,2270,2270,2165,0,0,132,0,34,15,14,255,1.2,0,0,9.2,0,248,1.2,0,1762,20,1.31108E+12,0,22121,5314,504,261,13295,0,917,0,0,3,3981,0,2,105,,1,4014,1,4506,,,,,,5314,https://github.com/spring-projects/spring-data-neo4j.git,917,8,0
2017-04-19T08:11:29Z,0,3,381,15.7,797,2537,12889,15.2,3f4483d0c1cd008ac7fce6d6b56f92713e8b3e09,12494,12494,11693,0,0,539,0,62,283,75,6376,5.3,0,0,24,0,521,1.3,0,9277,40,1.49095E+12,0,120074,39298,1163,1315,72010,0,3060,0,0,5,5044,0,2,3795,,1.2,26428,1,31674,,,,,,39298,https://github.com/spring-projects/spring-data-redis.git,3060,142,0
2015-06-30T12:17:44Z,0,1,124,5.3,430,513,3162,17.1,f6142d94004c76e83019df6ffc5486624d2f2f56,2259,2259,2183,0,0,116,0,37,4,3,72,0.2,0,0,7.5,0,302,1.3,0,1701,20,1.43567E+12,0,31366,6303,195,341,15336,0,673,0,0,5,2217,0,2,435,,0.7,3343,1,5005,,,,,,6303,https://github.com/spring-projects/spring-data-rest.git,673,36,0
2015-06-30T11:06:06Z,0,0,47,8.1,443,669,2605,10.5,6e9a6d7fe3f0f939fcaffeeda28480cf4e7693c8,3598,3598,3529,0,0,208,0,31,30,12,466,1.2,0,0,13.3,0,271,1.2,0,3050,5,1.43504E+12,0,38333,11183,108,402,22118,0,723,0,0,3,604,0,2,190,,0.8,5195,1,8904,,,,,,11183,https://github.com/spring-projects/spring-data-solr.git,723,7,0
2009-06-12T23:57:59Z,0,13,102,7.3,178,232,1079,10.8,413c6678212c2d8e62dd0519bdeca183e0270a33,1304,1304,1294,0,0,80,0,32,33,13,730,4.7,0,0,9.8,0,133,1.5,0,860,1,1.24461E+12,0,15422,4727,140,119,8883,0,353,0,0,5,1169,0,5,270,,0.9,2274,1,3570,,,,,,4727,https://github.com/spring-projects/spring-flex.git,353,19,0
2016-12-21T12:20:12Z,0,55,10403,8,10846,20197,145443,21.1,2cc3b278024ca45a72bc847a9457fc138424b16c,86280,86280,83119,0,0,7561,0,821,4248,872,84132,8.5,0,0,13.8,0,6241,1.5,0,56666,267,1.48231E+12,0,986360,290726,12743,10692,543081,0,31318,0,0,5,162786,0,5,9225,,1.2,199457,1,236868,,,,,,290726,https://github.com/spring-projects/spring-framework.git,31318,718,0
2015-09-22T00:00:35Z,0,14,894,6.3,1511,2394,11874,15.9,351d7b62f29cb47260d249e70c5258a6266389be,9478,9478,9196,0,0,632,0,201,495,174,8438,7.2,0,0,8.6,0,1108,1.4,0,6391,54,1.44286E+12,0,117340,30741,1362,1418,62829,0,3480,0,0,5,13754,0,5,2390,,1.1,20072,1,24811,,,,,,30741,https://github.com/spring-projects/spring-hadoop.git,3480,192,0
2015-07-30T20:52:59Z,0,2,16,3.2,72,99,132,6,e1e48a72c5327e52fe631482a805db36f904008b,232,232,226,0,0,11,0,32,13,9,220,6.2,0,0,3.6,0,64,1.5,0,152,2,1.43828E+12,0,3532,878,62,44,2079,0,121,0,0,5,245,0,2,70,,1.7,1055,1,644,,,,,,878,https://github.com/spring-projects/spring-hadoop-samples.git,121,6,0
2014-06-30T07:25:04Z,0,0,41,4.8,204,189,1483,19.2,99bfb253ee3b311d9a1e91fffeb0a4403ee0146a,969,969,966,0,0,45,0,15,6,6,190,1.4,0,0,8.1,0,119,1.2,0,778,0,1.40411E+12,0,13481,2702,59,130,6253,0,234,0,0,3,624,0,2,60,,0.5,905,1,2156,,,,,,2702,https://github.com/spring-projects/spring-hateoas.git,234,4,0
2013-01-25T13:55:00Z,0,33,2098,11,3077,9861,24726,11.8,f64bb3271e6a6fbfdaef06cbeb163d1fe990c648,33792,33792,32126,0,0,2310,0,452,1412,440,23551,8,0,0,12.5,0,2709,2.1,0,15019,241,1.35912E+12,0,292920,95700,3993,9207,184315,0,15784,0,0,5,21845,0,5,57295,,1.4,77059,1,76815,,,,,,95700,https://github.com/spring-projects/spring-ide.git,15784,3825,0
2014-07-23T20:34:30Z,0,16,200,8,700,1730,1642,4.8,10faeea0b6479395672c16d0288609682123d295,5565,5565,5335,0,0,186,0,132,114,55,3432,6.5,0,0,9.3,0,597,1.3,0,4158,39,1.40138E+12,0,53076,15638,900,864,32451,0,2005,0,0,5,2287,0,5,2070,,1.1,10932,1,11759,,,,,,15638,https://github.com/spring-projects/spring-insight-plugins.git,2005,75,0
2014-03-31T17:59:57Z,0,68,3024,7.2,2765,5652,14839,8.6,9cdd3524db492819de636204c38083e542d76807,19956,19956,18609,0,0,2082,0,344,1485,282,18495,7.4,0,0,9.5,0,2099,1.5,0,12682,55,1.39629E+12,0,248629,85544,3946,2882,157679,0,9033,0,0,5,46270,0,2,5155,,1.2,58631,1,70149,,,,,,85544,https://github.com/spring-projects/spring-integration.git,9033,357,0
2017-03-09T22:40:26Z,0,0,18,8.1,74,101,352,6.7,96c8d2360dcad9cd7dcb730085b77ec291f1e98f,599,599,541,0,0,55,0,9,10,7,198,2.6,0,0,9.8,0,61,1.6,0,347,0,1.4891E+12,0,7699,2432,42,22,4900,0,119,0,0,3,270,0,1,0,,0.7,1032,1,1746,,,,,,2432,https://github.com/spring-projects/spring-integration-aws.git,119,0,0
2014-11-12T17:23:15Z,0,13,353,8.6,557,1382,4016,11.7,b28faa34d9447a78a962dc533d65e41ace2214cc,4774,4774,4522,0,0,287,0,134,45,24,819,1.5,0,0,9.4,0,507,1.4,0,3277,50,1.41578E+12,0,52908,15147,579,1292,30212,0,2221,0,0,5,4927,0,2,7245,,1,8873,1,11901,,,,,,15147,https://github.com/spring-projects/spring-integration-extensions.git,2221,486,0
2015-09-09T20:43:33Z,0,9,83,10.2,231,320,3895,22.6,36712d1feeb71ed403bfb272d1ed53476573d597,2360,2360,2096,0,0,113,0,34,16,13,363,1.5,0,0,14,0,169,1.2,0,1808,8,1.44113E+12,0,24861,5437,108,185,13318,0,423,0,0,5,955,0,2,275,,0.8,3021,1,4556,,,,,,5437,https://github.com/spring-projects/spring-integration-java-dsl.git,423,20,0
2015-03-25T19:57:05Z,0,0,62,6.6,159,296,712,7.9,6d6d0ea31ef1b9c2846eabc26258fa542e522a00,1051,1051,993,0,0,41,0,19,82,20,1292,9.3,0,0,7.9,0,133,1.4,0,732,2,1.42731E+12,0,13914,4334,115,226,8296,0,384,0,0,3,897,0,2,395,,0.9,2352,1,3324,,,,,,4334,https://github.com/spring-projects/spring-integration-kafka.git,384,26,0
2013-01-11T06:48:51Z,0,7,113,3.7,260,449,1217,13.6,9759373c5a08f82db6d92747fb94f74aea31d744,961,961,943,0,0,86,0,129,48,33,1078,6.5,0,0,3.8,0,256,1.4,0,694,1,1.35789E+12,0,16601,3854,380,103,7756,0,577,0,0,5,1611,0,5,250,,2.2,5107,1,2776,,,,,,3854,https://github.com/spring-projects/spring-integration-samples.git,577,15,0
2016-07-12T18:35:08Z,0,0,51,9.6,101,154,1468,19.5,9ec3a780155e73a47aaf93807a51e4718523e777,970,970,874,0,0,80,0,21,19,2,246,2.2,0,0,11.1,0,87,1.6,0,559,1,1.46835E+12,0,11015,3186,82,52,6046,0,215,0,0,3,862,0,2,180,,0.8,1438,1,2529,,,,,,3186,https://github.com/spring-projects/spring-kafka.git,215,10,0
2014-05-21T13:41:00Z,0,14,795,7.3,646,1436,8618,20.1,43da1e6c9fecfd092e053102b0bd7496619b31de,4707,4707,4542,0,0,453,0,120,199,67,4774,7.4,0,0,8.9,0,531,1.3,0,3586,54,1.40068E+12,0,64869,18623,1203,532,34296,0,2256,0,0,5,11803,0,5,615,,1.5,15912,1,14374,,,,,,18623,https://github.com/spring-projects/spring-ldap.git,2256,25,0
2015-03-13T15:10:05Z,0,24,1007,6.8,1098,7606,9195,18.2,12a80ab3168ed3df647319daabe8f754ee44d40e,7502,7502,7393,0,0,3771,0,89,380,116,6706,10.2,0,0,7.5,0,1004,1.8,0,4216,289,1.42622E+12,0,65635,24726,3012,1966,41282,0,9062,0,0,5,12159,0,4,5340,,3.7,45456,1,20597,,,,,,24726,https://github.com/spring-projects/spring-loaded.git,9062,449,0
2012-10-29T15:38:34Z,0,3,25,4.5,306,461,637,6.1,c591186f8a25bff7070c1f4f9de467d3dc5e4144,1378,1378,1374,0,0,97,0,43,17,11,360,1.9,0,0,5.2,0,267,1.4,0,1010,0,1.35151E+12,0,18503,4729,101,287,9774,0,488,0,0,5,270,0,2,30,,0.9,2603,1,3709,,,,,,4729,https://github.com/spring-projects/spring-migration-analyzer.git,488,2,0
2012-04-25T23:10:15Z,0,0,32,5.8,40,87,267,16.2,6b65dffe89bf0bba4dde2d126ce01897d8cb3651,232,232,224,0,0,57,0,6,4,2,116,4.4,0,0,5.4,0,43,1.2,0,182,0,1.33539E+12,0,2666,648,38,24,1383,0,119,0,0,3,605,0,1,0,,1.1,453,1,462,,,,,,648,https://github.com/spring-projects/spring-mobile.git,119,0,0
2009-09-23T14:50:51Z,0,0,6,3.1,24,17,270,34.6,5fbd2fc1f7de5822c407cff62a63f3e1dff87ec4,75,75,74,0,0,6,0,7,0,0,0,0,0,0,3.6,0,21,0.9,0,81,1,1.25371E+12,0,1647,174,5,11,511,0,23,0,0,3,66,0,1,0,,0.6,87,1,139,,,,,,174,https://github.com/spring-projects/spring-plugin.git,23,0,0
2016-05-25T12:26:00Z,0,0,118,5.7,233,247,1714,13.9,b6661e229ca48711e3fe2b616006f55e3af87223,1321,1321,1305,0,0,146,0,32,18,11,584,3,0,0,6.6,0,199,1.2,0,1081,0,1.46409E+12,0,19381,5432,154,65,10629,0,365,0,0,3,2165,0,1,0,,0.7,2384,1,2814,,,,,,5432,https://github.com/spring-projects/spring-restdocs.git,365,0,0
2011-03-31T12:18:41Z,0,0,117,5.5,111,161,1067,21.2,fbfef25f9c6b180931c16763d39f03c86986a8ce,608,608,519,0,0,40,0,17,8,6,149,1.8,0,0,6.8,0,89,1.2,0,426,0,1.30107E+12,0,8260,2159,157,83,3977,0,280,0,0,3,1925,0,2,20,,0.9,1036,1,1657,,,,,,2159,https://github.com/spring-projects/spring-retry.git,280,2,0
2012-12-18T04:37:35Z,0,17,801,12.2,1125,3157,17505,16.2,7fd62b6b12865f37c977b4658e7fca615f63a1a5,13684,13684,13351,0,0,908,0,190,183,90,3436,2.6,0,0,12.7,0,1075,2,0,6708,109,1.35579E+12,0,132359,50221,1008,1951,90346,0,3993,0,0,5,7059,0,5,700,,0.9,24988,1,33415,,,,,,50221,https://github.com/spring-projects/spring-roo.git,3993,35,0
2016-10-26T02:49:23Z,0,107,2159,6.6,1950,3039,23699,19.9,97b4cb0b7385d6b27fdb71ad1fbcf66a4e35175b,12848,12848,12631,0,0,1059,0,397,178,79,4033,2.2,0,0,8,0,1612,1.4,0,9299,27,1.47741E+12,0,179536,49404,3031,1147,95114,0,5371,0,0,5,35885,0,5,4880,,0.8,23103,1,34985,,,,,,49404,https://github.com/spring-projects/spring-security.git,5371,173,0
2013-07-01T17:04:51Z,0,0,44,5.7,198,217,3571,31.7,d5b52d0d54b08237b15744bd0a9d96c00ec1c4f4,1134,1134,1119,0,0,60,0,73,8,8,154,0.9,0,0,7.1,0,159,1.3,0,886,2,1.37269E+12,0,16716,2895,87,114,7688,0,263,0,0,3,675,0,2,60,,0.5,1110,1,2235,,,,,,2895,https://github.com/spring-projects/spring-security-javaconfig.git,263,2,0
2015-07-23T17:51:55Z,0,5,44,5.4,61,104,495,14.4,fdc74f799baf488db2b642cac53cfacb06b37c3f,327,327,321,0,0,23,0,21,31,10,437,9,0,0,7,0,47,1.3,0,243,1,1.43755E+12,0,4861,1352,77,48,2939,0,154,0,0,5,790,0,5,140,,1.2,1043,1,1026,,,,,,1352,https://github.com/spring-projects/spring-security-kerberos.git,154,6,0
2012-05-16T09:54:42Z,0,6,377,7.3,451,810,3108,13.1,55aa840ba3d7a23a181bb7cf620443e379ccbd55,3270,3270,3134,0,0,250,0,102,63,38,1520,4.3,0,0,8.5,0,386,1.5,0,2057,19,1.3371E+12,0,35490,10360,554,367,20581,0,1196,0,0,4,6276,0,5,150,,1,6013,1,8098,,,,,,10360,https://github.com/spring-projects/spring-security-oauth.git,1196,9,0
2016-03-18T20:34:02Z,0,3,189,13.1,147,450,3003,20.6,600d0c6752a907aa40c78391245e2b433c5dccce,1932,1932,1921,0,0,126,0,37,26,13,874,3.9,0,0,14.2,0,136,1.6,0,1183,6,1.43851E+12,0,22442,6381,271,234,11610,0,640,0,0,3,3179,0,2,10,,1,3492,1,5422,,,,,,6381,https://github.com/spring-projects/spring-security-saml.git,640,1,0
2015-08-03T21:07:41Z,0,0,268,8.3,125,202,1007,13,d93604bcd33da529a499e5253460f9906ddd2af6,1033,1033,941,0,0,42,0,39,2,2,42,0.4,0,0,10.3,0,100,1.2,0,817,2,1.43819E+12,0,11609,3298,340,86,6741,0,470,0,0,4,5105,0,1,0,,0.6,1175,1,2531,,,,,,3298,https://github.com/spring-projects/spring-session.git,470,0,0
2014-07-25T21:47:51Z,0,2,122,9.9,123,251,1451,18.7,6d13c0eaead4bc83aa5e818cb085f8de2d15cfa8,1216,1216,1200,0,0,82,0,22,7,2,107,0.9,0,0,10.6,0,115,2,0,598,4,1.40423E+12,0,11858,3348,144,152,6322,0,384,0,0,5,1228,0,2,135,,1.2,2253,1,2831,,,,,,3348,https://github.com/spring-projects/spring-shell.git,384,11,0
2011-02-25T23:25:02Z,0,1,51,5.6,123,290,1014,17.5,24e8460c9e178ac939b7de9c9ef45a229dad0ca1,692,692,672,0,0,90,0,39,2,2,34,0.4,0,0,4.9,0,142,1.1,0,638,10,1.29866E+12,0,9699,2258,74,166,4783,0,341,0,0,5,667,0,1,0,,1.2,1790,1,1751,,,,,,2258,https://github.com/spring-projects/spring-social.git,341,0,0
2012-11-26T20:40:47Z,0,0,69,6.7,179,453,1805,16.4,3a094634d449436f384d631340db0578f74cb0db,1192,1192,1177,0,0,179,0,10,10,6,639,3.9,0,0,7.3,0,163,0.9,0,1252,25,1.34947E+12,0,16530,4613,84,253,9174,0,541,0,0,3,891,0,2,190,,1.5,4045,1,3322,,,,,,4613,https://github.com/spring-projects/spring-social-facebook.git,541,19,0
2013-07-05T22:07:44Z,0,0,27,3.8,237,392,489,6.8,cd2b92285a0b1dbca93c482a36b6d7f16b342daf,892,892,885,0,0,52,0,9,13,7,301,2.4,0,0,5.1,0,174,1.1,0,817,1,1.37003E+12,0,12670,2413,89,278,6754,0,420,0,0,4,440,0,2,10,,1.6,3207,1,1825,,,,,,2413,https://github.com/spring-projects/spring-social-linkedin.git,420,1,0
2014-04-24T16:05:44Z,0,0,57,3.5,223,218,247,4,18ebb00a803c37838616909822f312a8db935680,791,791,778,0,0,12,0,69,177,135,3618,31.4,0,0,3.4,0,230,1.2,0,667,0,1.39835E+12,0,11511,1840,203,60,5956,0,275,0,0,3,625,0,1,0,,2.1,3826,1,1452,,,,,,1840,https://github.com/spring-projects/spring-social-samples.git,275,0,0
2013-08-19T20:05:23Z,0,2,42,8.5,172,387,1620,15.2,fb1cf16abbee869506faee089e02a3870d0285b4,1463,1463,1443,0,0,125,0,9,16,7,231,1.4,0,0,9.8,0,149,1.2,0,1185,12,1.37692E+12,0,15960,4795,92,198,9051,0,429,0,0,5,547,0,1,0,,1.3,3527,1,3544,,,,,,4795,https://github.com/spring-projects/spring-social-twitter.git,429,0,0
2015-11-18T14:58:19Z,0,0,172,5.1,696,1080,3162,10.6,985c42f065b46bea265ed8ca612b6163ba438572,3535,3535,3376,0,0,254,0,70,168,49,3594,8.2,0,0,10.6,0,335,1.3,0,2575,22,1.44785E+12,0,43617,13216,320,718,26675,0,1314,0,0,3,2644,0,2,810,,0.9,7407,1,8934,,,,,,13216,https://github.com/spring-projects/spring-statemachine.git,1314,62,0
2014-10-22T03:05:42Z,0,2,107,5.9,49,158,400,13.3,02f7f6f37dd990ca0481fa1050647667d4c62920,288,288,288,0,0,13,0,9,68,5,663,14.1,0,0,5.3,0,54,1.3,0,229,30,1.41393E+12,0,4711,1661,110,110,2607,0,265,0,0,5,1910,0,1,0,,1.5,1210,1,1375,,,,,,1661,https://github.com/spring-projects/spring-sync.git,265,0,0
2014-10-23T20:00:03Z,0,0,10,4,19,15,27,4.2,3c4aa31b7278737b16f7276b427bac20635ac54e,76,76,76,0,0,5,0,4,0,0,0,0,0,0,4,0,19,1,0,73,1,1.41393E+12,0,1133,230,8,11,617,0,25,0,0,3,155,0,1,0,,0.3,50,1,147,,,,,,230,https://github.com/spring-projects/spring-sync-samples.git,25,0,0
2015-05-14T03:18:27Z,0,0,84,6.5,60,79,347,10.9,d2cd279550d3d856544b5c5b07b78fd7746ae213,389,389,388,0,0,18,0,18,2,2,63,1.3,0,0,8.1,0,48,1.2,0,318,0,1.43146E+12,0,4803,1334,101,47,2844,0,166,0,0,3,1579,0,2,90,,0.6,540,1,1027,,,,,,1334,https://github.com/spring-projects/spring-test-htmlunit.git,166,3,0
2008-04-13T08:35:12Z,0,14,440,8.8,776,1315,8275,18.2,5d1ea2974737871f5d2206c15b75f9692c19aad2,6840,6840,6631,0,0,422,0,124,274,97,5952,8.6,0,0,10.4,0,659,1.3,0,5249,12,1.20807E+12,0,69243,19370,730,597,37080,0,1775,0,0,5,4141,0,2,245,,1.2,13232,1,15501,,,,,,19370,https://github.com/spring-projects/spring-webflow.git,1775,20,0
2012-12-04T10:32:53Z,0,8,950,7.1,1037,1719,8999,15.1,51d4a5a56e22c00b39f15b8bd3e8bca7613a4291,7325,7325,7074,0,0,606,0,214,187,79,3931,4.3,0,0,8.1,0,908,1.3,0,5385,21,1.35454E+12,0,92464,24776,1711,331,50661,0,2677,0,0,5,16524,0,5,225,,1.2,18827,1,19698,,,,,,24776,https://github.com/spring-projects/spring-ws.git,2677,8,0
2014-01-10T21:00:08Z,0,14,462,7.3,728,1249,3796,9.4,d544c05d953e264cbfb45b3e153ea5727c157e9f,5291,5291,5179,0,0,358,0,129,96,52,1874,2.9,0,0,8,0,664,1.4,0,3768,99,1.38937E+12,0,63906,17780,568,706,36545,0,1745,0,0,5,6008,0,5,600,,0.7,7678,1,14031,,,,,,17780,https://github.com/spring-projects/spring-xd.git,1745,34,0
2014-10-02T22:22:39Z,0,0,5,4.8,17,21,205,24.9,027a09a9eb7df7aa8a209833ec604174e8e47afa,82,82,79,0,0,4,0,2,2,2,71,4.6,0,0,4.6,0,18,1.5,0,54,0,1.39697E+12,0,1535,262,9,13,618,0,26,0,0,3,95,0,1,0,,0.7,124,1,197,,,,,,262,https://github.com/spring-projects/spring-xd-modules.git,26,0,0
2014-11-19T04:37:42Z,0,0,1,3.8,12,14,22,6.5,50eb0d5a86c0473b928044afdfe49552b13a9440,46,46,46,0,0,1,0,7,0,0,0,0,0,0,4.6,0,10,1.4,0,32,0,1.41599E+12,0,618,140,8,6,315,0,15,0,0,2,5,0,1,0,,1.4,128,1,101,,,,,,140,https://github.com/spring-projects/spring-xd-samples.git,15,0,0
2004-04-19T19:21:17Z,0,0,76,3.7,184,118,156,3,62c22adf2104bfe531b80b46b468d29b46aabfbb,688,688,684,0,0,32,0,26,6,3,275,4.1,0,0,5.1,0,136,1.3,0,523,4,1.0824E+12,0,6737,2945,62,115,4966,0,213,0,0,3,757,0,2,190,,0.8,1173,1,1997,,,,,,2945,https://github.com/x-stream/xstream.git,213,19,0
